Threads,Tasks,Total Iterations,Mean Time,Median Time,Timing 1,Timing 2,Timing 3,Timing 4,Timing 5,Timing 6,Timing 7,Timing 8,Timing 9,Timing 10,Timing 11,Timing 12,Timing 13,Timing 14,Timing 15,Timing 16,Timing 17,Timing 18,Timing 19,Timing 20,Timing 21,Timing 22,Timing 23,Timing 24,Timing 25,Timing 26,Timing 27,Timing 28,Timing 29,Timing 30,Timing 31,Timing 32,Timing 33,Timing 34,Timing 35,Timing 36,Timing 37,Timing 38,Timing 39,Timing 40,Timing 41,Timing 42,Timing 43,Timing 44,Timing 45,Timing 46,Timing 47,Timing 48,Timing 49,Timing 50,Timing 51,Timing 52,Timing 53,Timing 54,Timing 55,Timing 56,Timing 57,Timing 58,Timing 59,Timing 60,Timing 61,Timing 62,Timing 63,Timing 64,Timing 65,Timing 66,Timing 67,Timing 68,Timing 69,Timing 70,Timing 71,Timing 72,Timing 73,Timing 74,Timing 75,Timing 76,Timing 77,Timing 78,Timing 79,Timing 80,Timing 81,Timing 82,Timing 83,Timing 84,Timing 85,Timing 86,Timing 87,Timing 88,Timing 89,Timing 90,Timing 91,Timing 92,Timing 93,Timing 94,Timing 95,Timing 96,Timing 97,Timing 98,Timing 99,Timing 100
16,1000,1000000000,0.18472973823547365,0.18293499946594238,0.18224883079528809,0.18069052696228027,0.18206095695495605,0.18213558197021484,0.1836562156677246,0.1829514503479004,0.18187975883483887,0.18185186386108398,0.18375492095947266,0.18320226669311523,0.1821122169494629,0.22263455390930176,0.19695472717285156,0.19071388244628906,0.19125032424926758,0.1979379653930664,0.19101166725158691,0.20195937156677246,0.19040536880493164,0.19188809394836426,0.19982028007507324,0.19246983528137207,0.1887521743774414,0.18928146362304688,0.1890883445739746,0.18352842330932617,0.18324708938598633,0.18823981285095215,0.18231701850891113,0.18211579322814941,0.18512320518493652,0.1838059425354004,0.18247437477111816,0.1824791431427002,0.18214082717895508,0.18691563606262207,0.18293499946594238,0.18410468101501465,0.18413996696472168,0.18184161186218262,0.1835634708404541,0.182389497756958,0.18422746658325195,0.18392515182495117,0.18179059028625488,0.1824953556060791,0.1820697784423828,0.18218493461608887,0.1841108798980713,0.18278145790100098,0.18231940269470215,0.1839890480041504,0.1829679012298584,0.1843423843383789,0.18185830116271973,0.1816694736480713,0.18236494064331055,0.1820230484008789,0.18234634399414062,0.18334174156188965,0.1817150115966797,0.18283772468566895,0.18506550788879395,0.18261027336120605,0.18412470817565918,0.18224048614501953,0.1818850040435791,0.18195295333862305,0.18215489387512207,0.18519926071166992,0.1816558837890625,0.18178725242614746,0.1831951141357422,0.1826646327972412,0.18209028244018555,0.18463897705078125,0.1827704906463623,0.1823732852935791,0.18288755416870117,0.18623924255371094,0.1829814910888672,0.1832869052886963,0.18215084075927734,0.18214035034179688,0.182708740234375,0.18460297584533691,0.18228387832641602,0.1850881576538086,0.18166899681091309,0.18220067024230957,0.18195223808288574,0.1820995807647705,0.1829977035522461,0.1828608512878418,0.182342529296875,0.18191146850585938,0.18303966522216797,0.1830739974975586,0.18411850929260254,0.1864933967590332
17,1000,1000000000,0.183783700466156,0.18291306495666504,0.19182205200195312,0.1850275993347168,0.1848752498626709,0.18852853775024414,0.19097256660461426,0.18831753730773926,0.18855023384094238,0.1837317943572998,0.18256545066833496,0.19208598136901855,0.1824040412902832,0.18291306495666504,0.1826496124267578,0.18239474296569824,0.18293476104736328,0.18184304237365723,0.19080448150634766,0.18422460556030273,0.18243861198425293,0.1840686798095703,0.18538117408752441,0.18234896659851074,0.1856229305267334,0.18221426010131836,0.18311452865600586,0.18237066268920898,0.1820065975189209,0.18266892433166504,0.18293261528015137,0.18403220176696777,0.18271875381469727,0.18349266052246094,0.18460488319396973,0.1820831298828125,0.18271398544311523,0.1831200122833252,0.18192338943481445,0.18270015716552734,0.18216538429260254,0.18500471115112305,0.18267822265625,0.18232250213623047,0.18469619750976562,0.18881678581237793,0.18614864349365234,0.1831667423248291,0.18292498588562012,0.18209052085876465,0.18187165260314941,0.18242096900939941,0.18297839164733887,0.1825122833251953,0.18305134773254395,0.18220973014831543,0.18480992317199707,0.18240880966186523,0.18325471878051758,0.1823732852935791,0.18218541145324707,0.18233275413513184,0.18228650093078613,0.1848924160003662,0.1826930046081543,0.18201994895935059,0.1845388412475586,0.1843700408935547,0.1831810474395752,0.18200159072875977,0.18187355995178223,0.18307089805603027,0.18462371826171875,0.18396902084350586,0.18353891372680664,0.18194031715393066,0.18231463432312012,0.18262839317321777,0.18313193321228027,0.18261456489562988,0.1825864315032959,0.1831977367401123,0.18300127983093262,0.18251276016235352,0.18233156204223633,0.185441255569458,0.1822957992553711,0.18262672424316406,0.18278264999389648,0.1827247142791748,0.18389415740966797,0.18288826942443848,0.18274188041687012,0.19135522842407227,0.18261027336120605,0.18676328659057617,0.18250560760498047,0.1860823631286621,0.18262386322021484,0.1849210262298584,0.1822495460510254,0.18291783332824707
18,1000,1000000000,0.18450489282608032,0.18364477157592773,0.19462823867797852,0.18264174461364746,0.1916186809539795,0.20096731185913086,0.19108939170837402,0.1941225528717041,0.1882801055908203,0.1846327781677246,0.18961095809936523,0.1865077018737793,0.18631482124328613,0.1857907772064209,0.18349552154541016,0.1825392246246338,0.18284106254577637,0.1831221580505371,0.18297433853149414,0.1832270622253418,0.1826481819152832,0.18511462211608887,0.18284869194030762,0.18291139602661133,0.18671250343322754,0.1824033260345459,0.1854872703552246,0.18478941917419434,0.18478941917419434,0.18418455123901367,0.18337130546569824,0.18615484237670898,0.18378329277038574,0.18274402618408203,0.18387532234191895,0.1844644546508789,0.18211889266967773,0.1926136016845703,0.18371915817260742,0.18364787101745605,0.18277645111083984,0.18223333358764648,0.18305182456970215,0.183319091796875,0.18265628814697266,0.18481087684631348,0.1849353313446045,0.18346118927001953,0.18702316284179688,0.18400263786315918,0.18396329879760742,0.18260812759399414,0.18662476539611816,0.18262100219726562,0.18283605575561523,0.18387818336486816,0.18279576301574707,0.18485379219055176,0.18505144119262695,0.18244266510009766,0.18550848960876465,0.18236279487609863,0.18335318565368652,0.1861584186553955,0.18215513229370117,0.18259525299072266,0.18489718437194824,0.18271374702453613,0.18229031562805176,0.18396282196044922,0.18463373184204102,0.18332338333129883,0.1834244728088379,0.18256402015686035,0.18575119972229004,0.18392682075500488,0.18319058418273926,0.18381643295288086,0.1826462745666504,0.18208932876586914,0.18449974060058594,0.1827220916748047,0.18385958671569824,0.18351030349731445,0.18304896354675293,0.18471860885620117,0.18288588523864746,0.18251919746398926,0.1836693286895752,0.1830732822418213,0.18473219871520996,0.18661952018737793,0.1826188564300537,0.18613290786743164,0.18290185928344727,0.18563127517700195,0.1819465160369873,0.18272185325622559,0.183441162109375,0.18364477157592773,0.18251609802246094,0.18297982215881348
19,1000,1000000000,0.18421714305877684,0.183762788772583,0.19339394569396973,0.1839754581451416,0.1867377758026123,0.18933963775634766,0.18972563743591309,0.19052386283874512,0.1887800693511963,0.1830003261566162,0.18342876434326172,0.18318581581115723,0.18291616439819336,0.1869795322418213,0.18417644500732422,0.18340277671813965,0.1837625503540039,0.18288230895996094,0.18413400650024414,0.18297338485717773,0.18301939964294434,0.18549561500549316,0.1827986240386963,0.18484282493591309,0.1830906867980957,0.18622064590454102,0.1854398250579834,0.18398380279541016,0.18437480926513672,0.184906005859375,0.18377208709716797,0.18284082412719727,0.18466567993164062,0.18204545974731445,0.1817784309387207,0.18514299392700195,0.1843585968017578,0.18294525146484375,0.18274259567260742,0.183302640914917,0.18252801895141602,0.183762788772583,0.18551993370056152,0.18289566040039062,0.18578100204467773,0.18287253379821777,0.1841270923614502,0.18566107749938965,0.18441343307495117,0.18299579620361328,0.18239665031433105,0.18317532539367676,0.18372344970703125,0.1833500862121582,0.18274641036987305,0.18404769897460938,0.18289828300476074,0.18309330940246582,0.18446588516235352,0.18634867668151855,0.18525195121765137,0.18478846549987793,0.18292021751403809,0.1834092140197754,0.18372082710266113,0.18259668350219727,0.18259358406066895,0.1829996109008789,0.18583893775939941,0.1830911636352539,0.18493056297302246,0.18410968780517578,0.1833193302154541,0.1836562156677246,0.182525634765625,0.18422913551330566,0.18343353271484375,0.1826775074005127,0.18393802642822266,0.18280935287475586,0.18271875381469727,0.18485403060913086,0.18285036087036133,0.18286967277526855,0.18474292755126953,0.18441128730773926,0.18389463424682617,0.1842975616455078,0.1825392246246338,0.18524503707885742,0.18441152572631836,0.1828598976135254,0.18578219413757324,0.18425607681274414,0.18700218200683594,0.1820080280303955,0.18566155433654785,0.18341875076293945,0.18454647064208984,0.1826481819152832,0.18333077430725098,0.18663716316223145
20,1000,1000000000,0.18487640142440795,0.18408727645874023,0.19059538841247559,0.18667173385620117,0.1846914291381836,0.18990516662597656,0.19172334671020508,0.19181585311889648,0.18915414810180664,0.1827249526977539,0.18429803848266602,0.18302083015441895,0.1841726303100586,0.18574953079223633,0.18526625633239746,0.18714308738708496,0.1829817295074463,0.18535089492797852,0.18402838706970215,0.18541812896728516,0.18294858932495117,0.18303990364074707,0.18511056900024414,0.18222665786743164,0.18379807472229004,0.18408727645874023,0.18382549285888672,0.18676304817199707,0.18368101119995117,0.18520116806030273,0.1824815273284912,0.18404650688171387,0.1827850341796875,0.18284940719604492,0.18421578407287598,0.18527960777282715,0.18389201164245605,0.1922614574432373,0.18510842323303223,0.18286919593811035,0.18567395210266113,0.1839599609375,0.18396854400634766,0.1825087070465088,0.18277311325073242,0.18585896492004395,0.18320870399475098,0.18490266799926758,0.18352866172790527,0.18868088722229004,0.1835639476776123,0.18631505966186523,0.18484735488891602,0.18429136276245117,0.18272948265075684,0.18248200416564941,0.1952807903289795,0.1850414276123047,0.1845386028289795,0.18363094329833984,0.18563556671142578,0.1830906867980957,0.18360495567321777,0.18307995796203613,0.18322181701660156,0.1838974952697754,0.18335938453674316,0.18405985832214355,0.18395113945007324,0.183305025100708,0.1860644817352295,0.18748807907104492,0.18485236167907715,0.18471288681030273,0.1857907772064209,0.1826322078704834,0.18506431579589844,0.18250083923339844,0.18266057968139648,0.18585419654846191,0.1826467514038086,0.18317055702209473,0.18656587600708008,0.19275903701782227,0.18408727645874023,0.1838235855102539,0.182542085647583,0.18334197998046875,0.18385004997253418,0.18402457237243652,0.18572306632995605,0.1837782859802246,0.18889331817626953,0.18422961235046387,0.18527913093566895,0.18400979042053223,0.18484711647033691,0.182417631149292,0.18581128120422363,0.18511724472045898,0.18401670455932617,0.18291115760803223
21,1000,1000000000,0.1852350950241089,0.18478894233703613,0.19391250610351562,0.1850602626800537,0.18764901161193848,0.19143462181091309,0.18927001953125,0.19071626663208008,0.19028878211975098,0.184218168258667,0.18407511711120605,0.18288564682006836,0.18352532386779785,0.18376827239990234,0.18285346031188965,0.18478894233703613,0.1863880157470703,0.1850903034210205,0.1838364601135254,0.18524861335754395,0.18580889701843262,0.18604588508605957,0.18297624588012695,0.18597126007080078,0.18589353561401367,0.18308234214782715,0.18318700790405273,0.18534278869628906,0.18449854850769043,0.18631649017333984,0.1840825080871582,0.1841731071472168,0.18568825721740723,0.1852128505706787,0.1837921142578125,0.18320155143737793,0.18391895294189453,0.18564128875732422,0.1862471103668213,0.18439674377441406,0.18826651573181152,0.18460345268249512,0.1849992275238037,0.183197021484375,0.18671560287475586,0.18343639373779297,0.1846604347229004,0.18337464332580566,0.1834096908569336,0.19095969200134277,0.19010114669799805,0.18744492530822754,0.18579602241516113,0.18610286712646484,0.18354487419128418,0.18292927742004395,0.18541550636291504,0.18437957763671875,0.18514251708984375,0.18556761741638184,0.18331074714660645,0.18509864807128906,0.18515610694885254,0.184889554977417,0.18535661697387695,0.18338894844055176,0.18444466590881348,0.18400239944458008,0.18347573280334473,0.18435382843017578,0.18305730819702148,0.1825714111328125,0.1876671314239502,0.18379497528076172,0.1849229335784912,0.18487286567687988,0.18698883056640625,0.18975448608398438,0.18471431732177734,0.18460941314697266,0.1846919059753418,0.18315410614013672,0.1861567497253418,0.18899941444396973,0.184279203414917,0.18264484405517578,0.18274259567260742,0.18727564811706543,0.18601202964782715,0.18564248085021973,0.18423914909362793,0.18375396728515625,0.18543028831481934,0.18352460861206055,0.1834101676940918,0.1865839958190918,0.18362045288085938,0.1879444122314453,0.18289422988891602,0.18576622009277344,0.18300557136535645,0.18477225303649902
22,1000,1000000000,0.18706220388412476,0.18551898002624512,0.19175124168395996,0.1845836639404297,0.1872706413269043,0.18954253196716309,0.1880478858947754,0.1893930435180664,0.18750905990600586,0.18399333953857422,0.18519020080566406,0.18628191947937012,0.1878795623779297,0.18463921546936035,0.1829051971435547,0.18328571319580078,0.18686652183532715,0.18897104263305664,0.18576383590698242,0.18389034271240234,0.18577218055725098,0.18441224098205566,0.1828615665435791,0.18736648559570312,0.18610906600952148,0.1850724220275879,0.18368029594421387,0.18511176109313965,0.18620514869689941,0.18586373329162598,0.18484759330749512,0.18606209754943848,0.1831047534942627,0.1849961280822754,0.18450045585632324,0.18663573265075684,0.18263030052185059,0.18526864051818848,0.18345022201538086,0.1852710247039795,0.18619012832641602,0.18589138984680176,0.18502211570739746,0.1837477684020996,0.18569660186767578,0.18511247634887695,0.1846003532409668,0.1853020191192627,0.18551898002624512,0.18393278121948242,0.18324017524719238,0.18689537048339844,0.18381452560424805,0.18537664413452148,0.18429327011108398,0.18729257583618164,0.1863415241241455,0.18413758277893066,0.18342232704162598,0.18526053428649902,0.18784379959106445,0.1851177215576172,0.18576407432556152,0.18324732780456543,0.18357539176940918,0.1853656768798828,0.2372291088104248,0.18982410430908203,0.2082054615020752,0.22561931610107422,0.18320870399475098,0.19515466690063477,0.18818259239196777,0.18604421615600586,0.1834425926208496,0.18506622314453125,0.1985154151916504,0.18471670150756836,0.18596458435058594,0.1860976219177246,0.18287181854248047,0.1860513687133789,0.18853497505187988,0.19860005378723145,0.1906881332397461,0.1863720417022705,0.18244171142578125,0.18668794631958008,0.18526554107666016,0.18643426895141602,0.1831521987915039,0.18334102630615234,0.18553900718688965,0.1864004135131836,0.18649840354919434,0.18841290473937988,0.18513822555541992,0.18767833709716797,0.18337535858154297,0.18520903587341309,0.18673038482666016,0.18453598022460938
23,1000,1000000000,0.1874913477897644,0.18708586692810059,0.1906721591949463,0.1876206398010254,0.18836736679077148,0.18949365615844727,0.1896817684173584,0.18922090530395508,0.19619345664978027,0.18951678276062012,0.18436694145202637,0.18839144706726074,0.19079947471618652,0.18502187728881836,0.18734097480773926,0.18622517585754395,0.18670916557312012,0.18894457817077637,0.1890125274658203,0.18997979164123535,0.1887209415435791,0.19154143333435059,0.18848204612731934,0.18510961532592773,0.18590903282165527,0.1900651454925537,0.1844782829284668,0.18820667266845703,0.18682384490966797,0.18587541580200195,0.18919658660888672,0.18744921684265137,0.18573808670043945,0.18773245811462402,0.1848442554473877,0.18608903884887695,0.1883711814880371,0.1860942840576172,0.18948602676391602,0.1880953311920166,0.18622040748596191,0.1870715618133545,0.18625736236572266,0.18551397323608398,0.18739819526672363,0.1841585636138916,0.19045186042785645,0.18634319305419922,0.18399930000305176,0.18850016593933105,0.18724918365478516,0.18877506256103516,0.1868741512298584,0.18546819686889648,0.18677759170532227,0.18675637245178223,0.18538856506347656,0.18708586692810059,0.18407082557678223,0.19398760795593262,0.18722939491271973,0.18796992301940918,0.18919825553894043,0.18519043922424316,0.18615078926086426,0.18830180168151855,0.18423247337341309,0.18935298919677734,0.18651866912841797,0.18681550025939941,0.1903679370880127,0.18537354469299316,0.18943476676940918,0.18980646133422852,0.1841118335723877,0.18665409088134766,0.18954920768737793,0.1871790885925293,0.1868586540222168,0.1867668628692627,0.18599271774291992,0.18832826614379883,0.18667006492614746,0.190140962600708,0.18854594230651855,0.18471550941467285,0.1883528232574463,0.18461370468139648,0.18352317810058594,0.20045948028564453,0.18605327606201172,0.18633794784545898,0.18850374221801758,0.1861865520477295,0.18773674964904785,0.18546724319458008,0.1855640411376953,0.1896679401397705,0.18391752243041992,0.18565821647644043,0.18691611289978027,0.18450450897216797
24,1000,1000000000,0.18793676614761354,0.18768858909606934,0.1936657428741455,0.18479180335998535,0.19149327278137207,0.19473648071289062,0.18832039833068848,0.19114017486572266,0.18909287452697754,0.18431639671325684,0.1879560947418213,0.18596124649047852,0.18686318397521973,0.18944644927978516,0.1883392333984375,0.1888420581817627,0.1948103904724121,0.18469953536987305,0.18804025650024414,0.18935322761535645,0.18939638137817383,0.18880939483642578,0.18408775329589844,0.18581891059875488,0.18991851806640625,0.18664884567260742,0.18926382064819336,0.18546748161315918,0.18671560287475586,0.18782901763916016,0.18555474281311035,0.18799996376037598,0.1848740577697754,0.18460774421691895,0.1888139247894287,0.18600821495056152,0.18632149696350098,0.1879713535308838,0.18677163124084473,0.18692421913146973,0.1873316764831543,0.1857924461364746,0.19105887413024902,0.18609189987182617,0.18595552444458008,0.18745994567871094,0.18479037284851074,0.18775558471679688,0.18800091743469238,0.18672609329223633,0.1874070167541504,0.18790721893310547,0.18607687950134277,0.1877458095550537,0.1869983673095703,0.18602967262268066,0.18825793266296387,0.18561244010925293,0.1870288848876953,0.18805384635925293,0.18553757667541504,0.18970298767089844,0.18846654891967773,0.18844199180603027,0.18702936172485352,0.18642616271972656,0.18667006492614746,0.1862349510192871,0.18508243560791016,0.18897318840026855,0.1879136562347412,0.18889212608337402,0.18702149391174316,0.1939404010772705,0.20781970024108887,0.19452381134033203,0.18581676483154297,0.18708252906799316,0.1844484806060791,0.18916988372802734,0.1861715316772461,0.18768858909606934,0.18802762031555176,0.19281816482543945,0.18936419486999512,0.18528246879577637,0.1876697540283203,0.18860340118408203,0.18472886085510254,0.18917036056518555,0.19024658203125,0.18520164489746094,0.18761277198791504,0.18625426292419434,0.18649530410766602,0.18990707397460938,0.18788433074951172,0.18517827987670898,0.18932795524597168,0.1865692138671875,0.18785762786865234,0.18866920471191406
25,1000,1000000000,0.18789817810058593,0.18736672401428223,0.19249892234802246,0.18934130668640137,0.1906881332397461,0.1924595832824707,0.19137144088745117,0.19200897216796875,0.19298243522644043,0.1880505084991455,0.19356584548950195,0.1900649070739746,0.18526220321655273,0.18656563758850098,0.1881709098815918,0.1874852180480957,0.18687200546264648,0.18647480010986328,0.18564128875732422,0.1905965805053711,0.18549609184265137,0.18651580810546875,0.18776917457580566,0.1864774227142334,0.18741703033447266,0.19378399848937988,0.18791985511779785,0.19172096252441406,0.18401288986206055,0.18749666213989258,0.18694353103637695,0.1847994327545166,0.1872849464416504,0.1872251033782959,0.1850287914276123,0.18601226806640625,0.18694758415222168,0.18654465675354004,0.19013190269470215,0.18677973747253418,0.1866304874420166,0.18887591361999512,0.18597722053527832,0.18821287155151367,0.18720436096191406,0.1871349811553955,0.18660354614257812,0.187971830368042,0.18683338165283203,0.1873307228088379,0.1883254051208496,0.19040226936340332,0.18737196922302246,0.19013595581054688,0.18849825859069824,0.18653368949890137,0.1867389678955078,0.1868577003479004,0.18616700172424316,0.18803691864013672,0.18698835372924805,0.18605494499206543,0.19133448600769043,0.18894410133361816,0.1881246566772461,0.18712925910949707,0.18555712699890137,0.18951916694641113,0.18543601036071777,0.18813419342041016,0.19518303871154785,0.18523883819580078,0.18970537185668945,0.18697404861450195,0.18684887886047363,0.18830084800720215,0.18650269508361816,0.1878206729888916,0.1875934600830078,0.1854407787322998,0.1886453628540039,0.1888740062713623,0.18602418899536133,0.18938136100769043,0.18503761291503906,0.18567991256713867,0.18694829940795898,0.18765592575073242,0.1875457763671875,0.18700814247131348,0.18651080131530762,0.18931961059570312,0.1902768611907959,0.18630504608154297,0.18736672401428223,0.18769502639770508,0.18647074699401855,0.18567943572998047,0.1863260269165039,0.19118356704711914,0.1887352466583252,0.1860651969909668
